Posting Date,Day,Month,Year,Amount,Description,Transaction Category,Five Guys,In N Out,Chick-Fil-A,Little Caesars,Cafe Rio,Taco Bell,Chipotle,Wendys,Arbys,Burger King,McDonalds,Arctic Circle,Sonic,Rancheritos,Mesq Mex Grill,Flying Pie Pizzeria,Jimmy Johns,Pizza Hut,Rocky Mountain Power,QuestarGas,GrangerHunter,WVCC,Walgreens,Winco,Walmart,Lucky,Sams Club,Maceys,Davis,Harmons,Reams,Smiths,Categories
1/11/21,11,1,2021,($32.19),PoS Withdrawal WM SUPERCENTER # Wal-Mart Super Center  MIDVALE      UTUS,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/11/21,11,1,2021,($23.68),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/21,6,1,2021,($46.06),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/21,6,1,2021,($25.00),ACH Withdrawal CAPITAL ONE  - CRCARDPMT,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/6/21,6,1,2021,($27.85),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/21,5,1,2021,($10.68),PoS Withdrawal 350160026885 WALMART GROCERY        800-966-6546 ARUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
1/5/21,5,1,2021,($12.77),PoS Withdrawal WM SUPERCENTER # Wal-Mart Super Center  MIDVALE      UTUS,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/21,5,1,2021,($53.60),PoS Withdrawal TARGET STORE T33 5800 S.Redwood Rd      Taylorsville UTUS,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/5/21,5,1,2021,$23.31 ,Credit TARGET STORE T33 5800 S.Redwood Rd      Taylorsville UTUS,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/2/21,2,1,2021,($3.09),PoS Withdrawal 100418 CHEVRON/HOLIDAY OIL CHEWEST VALLEY CUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/2/21,2,1,2021,($141.24),PoS Withdrawal 328008271996 AT&T*BILL PAYMENT      800-331-0500 TXUS,Cell Phones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/2/21,2,1,2021,"$1,800.00 ",ACH Deposit IRS  TREAS 310  - XXTAXEIP2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/2/21,2,1,2021,($36.05),PoS Withdrawal 350160026885 WALMART GROCERY        800-966-6546 ARUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
12/30/20,30,12,2020,($26.71),ACH Withdrawal NORTHWESTERN MU  - REQST WEB,Life Insurance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
12/30/20,30,12,2020,($141.93),ACH Withdrawal WEB - UNITED MIDWEST S  - PAYMENT  002*8080028441*141.93*BRADEN A POTTER*201230,Organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,28,12,2020,($170.20),PoS Withdrawal 226016159999 VCA ALL PET TVILLE #15 TAYLORSVILLE UTUS,Luna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,28,12,2020,($5.14),PoS Withdrawal 100418 CHEVRON/HOLIDAY OIL CHEWEST VALLEY CUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,28,12,2020,($31.38),PoS Withdrawal 596037501524073 CHEVRON 0203453        WEST VALLEY CUTUS,Auto & Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/20,28,12,2020,($2.13),PoS Withdrawal 174101920992 PP*APPLE.COM/BILL      402-935-7733 CAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/20,26,12,2020,($33.36),PoS Withdrawal 898526 SHELL SERVICE STATION  EAGLE        IDUS,Auto & Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/20,26,12,2020,($23.31),PoS Withdrawal TARGET T-123 6280 N Eagle Rd        Boise        IDUS,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/20,26,12,2020,($18.85),PoS Withdrawal 247360000018091 OCULUS *YRCWC2TBC2     oculus.com   CAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/26/20,26,12,2020,($32.31),PoS Withdrawal 247360000018091 OCULUS *GRCWC2TBC2     oculus.com   CAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/24/20,24,12,2020,($25.41),PoS Withdrawal 3844623348ICK1 CHICK-FIL-A #03348     TAYLORSVILLE UTUS,Fast Food,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12/23/20,23,12,2020,($58.10),ACH Withdrawal EMI HEALTH  - INS PREM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/20,23,12,2020,($41.34),PoS Withdrawal WM SUPERCENTER # Wal-Mart Super Center  TAYLORSVILLE UTUS,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/23/20,23,12,2020,($24.79),PoS Withdrawal 539478 HOLIDAY OIL #29        TAYLORSVILLE UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/20,22,12,2020,($194.51),ACH Withdrawal PROG DIRECT INS BRANCH05DEBIT  ACH - INS PREM,Auto Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/22/20,22,12,2020,($30.26),PoS Withdrawal 4445026666677 FIVE GUYS UT 1749 ECOMM385-237-4111 UTUS,Fast Food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12/21/20,21,12,2020,($15.00),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/21/20,21,12,2020,($63.25),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/20,18,12,2020,($20.00),PoS Withdrawal 650000008384268 1915 GREAT CLIPS AT WILWEST VALLEY CUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/20,18,12,2020,($0.99),PoS Withdrawal 112137000108778 APPLE.COM/BILL         866-712-7753 CAUS,Subscriptions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/18/20,18,12,2020,($34.20),PoS Withdrawal 539478 HOLIDAY OIL #29        TAYLORSVILLE UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/17/20,17,12,2020,($10.69),ACH Withdrawal PLANET FIT 801-462-2020 - CLUB FEES  801-462-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/20,16,12,2020,($28.50),PoS Withdrawal 536707001177431 WEST VALLEY CITY CORP  801-966-3600 UTUS,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
12/16/20,16,12,2020,($30.00),PoS Withdrawal 634820901771485 UTAH INFRASTRUCTURE AG 801-613-3880 UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/20,16,12,2020,($100.00),ACH Withdrawal LINCOLN HERITAGE 800-930-7459 - INS PREM,Kathy’s Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/20,16,12,2020,$47.00 ,ACH Deposit VENMO  - CASHOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/16/20,16,12,2020,($37.00),PoS Withdrawal 395709755498 REVIO  *XMission       801-5390852  UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,14,12,2020,($135.41),ACH Withdrawal FinWise Bank  - FinWise Ba,Grand Piano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/14/20,14,12,2020,$50.00 ,ACH Deposit VENMO  - CASHOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/20,12,12,2020,($10.71),PoS Withdrawal 235251000762203 AMZN Mktp US*PN9M53OE3 Amzn.com/billWAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/12/20,12,12,2020,($21.42),PoS Withdrawal  AMAZON.COM             SEATTLE      WAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/20,11,12,2020,$160.00 ,ACH Deposit VENMO  - CASHOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/20,11,12,2020,($1.30),PoS Withdrawal 3-950847148 DELTA AIR   00624361551DELTA.COM    CAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/20,11,12,2020,($174.75),PoS Withdrawal 546733101224147 UTAH-DMV RENEWAL EXPRE 801-297-3809 UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/20,11,12,2020,($74.75),PoS Withdrawal 546733101224147 UTAH-DMV RENEWAL EXPRE 801-297-3809 UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/11/20,11,12,2020,($21.65),PoS Withdrawal 583428301376279 FREEBIRDS SLC          SALT LAKE CITUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/20,10,12,2020,($108.10),PoS Withdrawal 41399801268621 Tim DahleNissanSouthtowSOUTH JORDAN UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/10/20,10,12,2020,($58.00),PoS Withdrawal 24266100005336 SQ *QUICK EMISSIONS    West Valley CUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/9/20,9,12,2020,($16.84),PoS Withdrawal ARBYS #155 WEST 4663 S 2700 W          TAYLORSVILLE UTUS,Fast Food,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12/7/20,7,12,2020,($25.00),ACH Withdrawal CAPITAL ONE  - CRCARDPMT,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/20,7,12,2020,$87.50 ,ACH Deposit VENMO  - CASHOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/7/20,7,12,2020,($320.68),PoS Withdrawal TARGET T-2123 11525 Parkway Plaza Dr South Jordan UTUS,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/20,5,12,2020,($148.24),PoS Withdrawal 328008271996 AT&T*BILL PAYMENT      800-331-0500 TXUS,Cell Phones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/5/20,5,12,2020,($24.16),PoS Withdrawal 7682300730014 WINCO FOODS # 73 7020 SMidvale      UTUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
12/4/20,4,12,2020,($104.85),Withdrawal Transfer To 756132339,Transfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/20,4,12,2020,($312.68),Withdrawal Potter Pmt from 756487685 CK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/20,4,12,2020,($2.98),PoS Withdrawal 100418 CHEVRON/HOLIDAY OIL CHEWEST VALLEY CUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/4/20,4,12,2020,($1.31),PoS Withdrawal 5993878015431 STARBUCKS STORE 13989  SALT LAKE CITUTUS,Soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/1/20,1,12,2020,($9.20),PoS Withdrawal 456022735991 BURGER KING #11077 Q07 JEROME       IDUS,Fast Food,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/30/20,30,11,2020,($110.53),ACH Withdrawal ROCKYMTN/PACIFIC  - POWER BILL,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11/30/20,30,11,2020,($34.96),PoS Withdrawal 100418 CHEVRON/HOLIDAY OIL CHEWEST VALLEY CUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/20,30,11,2020,($4.23),PoS Withdrawal MCDONALD'S F14816 2611 S LINCOLN ST      JEROME       IDUS,Fast Food,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/30/20,30,11,2020,($3.16),PoS Withdrawal 345274128882 TACO BELL 027610       BOISE        IDUS,Fast Food,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/30/20,30,11,2020,($17.84),PoS Withdrawal 25358000719382 MERRITTS FAMILY        BOISE        IDUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/20,28,11,2020,($39.74),PoS Withdrawal 603099701524073 CHEVRON 0377967        CALDWELL     IDUS,Auto & Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/28/20,28,11,2020,($20.64),PoS Withdrawal 4445026666529 FIVE GUYS ID 1002 QSR  MERIDIAN     IDUS,Fast Food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/27/20,27,11,2020,($70.67),ACH Withdrawal QuestarGas  - QuestarGas,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
11/27/20,27,11,2020,($100.00),ACH Withdrawal LINCOLN HERITAGE 800-930-7459 - INS PREM,Kathy’s Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/20,27,11,2020,($141.93),ACH Withdrawal WEB - UNITED MIDWEST S  - PAYMENT  002*8080028441*141.93*BRADEN A POTTER*201127,Organ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/20,27,11,2020,($34.09),PoS Withdrawal 445265732997 DOORDASH*FREEBIRDS WOR WWW.DOORDASH.CAUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/20,27,11,2020,($1.50),PoS Withdrawal 650000006728995 NAYAX VENDING 14       HUNT VALLEY  MDUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/27/20,27,11,2020,($34.17),PoS Withdrawal 7682300270009 WINCO FOODS #27 3032 E Eagle        IDUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3
11/27/20,27,11,2020,($98.15),PoS Withdrawal 8788242905155 GRANGER HUNTER IMPROVE 801-9683551  UTUS,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
11/27/20,27,11,2020,($37.00),PoS Withdrawal 395709755498 REVIO  *XMission       801-5390852  UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/20,25,11,2020,($22.60),PoS Withdrawal 539478 HOLIDAY OIL #29        TAYLORSVILLE UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/20,25,11,2020,($30.00),PoS Withdrawal 634820901771485 UTAH INFRASTRUCTURE AG 801-613-3880 UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/25/20,25,11,2020,($14.01),PoS Withdrawal 372071843885 TACO BELL 033167       WEST VALLEY CUTUS,Fast Food,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/25/20,25,11,2020,($28.50),PoS Withdrawal 536707001177431 WEST VALLEY CITY CORP  801-966-3600 UTUS,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
11/25/20,25,11,2020,($22.91),PoS Withdrawal 4445026666669 FIVE GUYS UT 1749 QSR  SALT LAKE CITUTUS,Fast Food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/25/20,25,11,2020,($16.09),PoS Withdrawal 3844623348ICK1 CHICK-FIL-A #03348     TAYLORSVILLE UTUS,Fast Food,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/24/20,24,11,2020,($58.10),ACH Withdrawal EMI HEALTH  - INS PREM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/20,24,11,2020,($194.51),ACH Withdrawal PROG DIRECT INS BRANCH05DEBIT  ACH - INS PREM,Auto Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/24/20,24,11,2020,($16.84),PoS Withdrawal ARBYS #155 WEST 4663 S 2700 W          TAYLORSVILLE UTUS,Fast Food,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/23/20,23,11,2020,($21.51),PoS Withdrawal 4445026666669 FIVE GUYS UT 1749 QSR  SALT LAKE CITUTUS,Fast Food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/23/20,23,11,2020,($26.71),ACH Withdrawal NORTHWESTERN MU  - REQST WEB,Life Insurance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,
11/23/20,23,11,2020,$50.00 ,ACH Deposit VENMO  - CASHOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/23/20,23,11,2020,($20.65),PoS Withdrawal 984221202885 CAFE RIO VALLEY FAIR   WEST VALLEY CUTUS,Fast Food,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/23/20,23,11,2020,($10.39),PoS Withdrawal 456202952994 BURGER KING #3428      SALT LAKE CITUTUS,Fast Food,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/21/20,21,11,2020,($16.84),PoS Withdrawal ARBYS #155 WEST 4663 S 2700 W          TAYLORSVILLE UTUS,Fast Food,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/21/20,21,11,2020,($4.96),PoS Withdrawal MCDONALD'S F6384 4217 SO REDWOOD RD     TAYLORSVILLE UTUS,Fast Food,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/21/20,21,11,2020,($20.51),PoS Withdrawal 372071843885 TACO BELL 033167       WEST VALLEY CUTUS,Fast Food,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/21/20,21,11,2020,($8.11),PoS Withdrawal 984235548885 RANCHERITOS            SALT LAKE CITUTUS,Fast Food,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/21/20,21,11,2020,($10.39),PoS Withdrawal 456202952994 BURGER KING #3428      SALT LAKE CITUTUS,Fast Food,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/19/20,19,11,2020,($20.36),PoS Withdrawal 372071843885 TACO BELL 033167       WEST VALLEY CUTUS,Fast Food,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/19/20,19,11,2020,($21.51),PoS Withdrawal 4445026666669 FIVE GUYS UT 1749 QSR  SALT LAKE CITUTUS,Fast Food,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/17/20,17,11,2020,($327.00),Reversal: Deposit Reversal 11/12 Deposit incorrect account,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/20,17,11,2020,($167.00),Reversal: Deposit Reversal 11/12 Deposit incorrect account,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/20,17,11,2020,($161.00),Reversal: Deposit Reversal 11/12 Deposit incorrect account,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/20,17,11,2020,($473.00),Reversal: Deposit Reversal 11/12 Deposit incorrect account,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/20,17,11,2020,($20.00),Reversal: Deposit Reversal 11/12 Deposit incorrect account,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/20,17,11,2020,($10.69),ACH Withdrawal PLANET FIT 801-462-2020 - CLUB FEES  801-462-2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/17/20,17,11,2020,($10.49),PoS Withdrawal 456202952994 BURGER KING #3428      SALT LAKE CITUTUS,Fast Food,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/16/20,16,11,2020,($183.00),ACH Withdrawal KOHL'S TELECHK 800-697-9263 - CHG PYMT,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/16/20,16,11,2020,($74.70),PoS Withdrawal Wal-Mart Super Center 1686 WAL-SAMS          TAYLORSVILLE UT,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3
11/16/20,16,11,2020,($93.37),PoS Withdrawal SAMS CLUB #6686 SAM'S Club             SALT LAKE CITUTUS,Groceries,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3
11/16/20,16,11,2020,($2.98),PoS Withdrawal 100418 CHEVRON/HOLIDAY OIL CHEWEST VALLEY CUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/14/20,14,11,2020,($141.24),PoS Withdrawal 328008271996 AT&T*BILL PAYMENT      800-331-0500 TXUS,Cell Phones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/13/20,13,11,2020,($135.41),ACH Withdrawal FinWise Bank  - FinWise Ba,Grand Piano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/13/20,13,11,2020,($104.85),Withdrawal Transfer To 756132339,Transfer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/13/20,13,11,2020,($318.26),Withdrawal Potter Pmt from 756487685 CK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/20,12,11,2020,$20.00 ,Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/20,12,11,2020,$473.00 ,Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/20,12,11,2020,$161.00 ,Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/20,12,11,2020,$167.00 ,Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/20,12,11,2020,$327.00 ,Deposit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/12/20,12,11,2020,"$5,349.42 ",Descriptive Deposit Cashier check WF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/7/20,7,11,2020,($4.97),PoS Withdrawal MCDONALD'S F6384 4217 SO REDWOOD RD     TAYLORSVILLE UTUS,Fast Food,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11/6/20,6,11,2020,($25.00),ACH Withdrawal CAPITAL ONE  - CRCARDPMT,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/20,5,11,2020,($7.99),PoS Withdrawal 100418 CHEVRON/HOLIDAY OIL CHEWEST VALLEY CUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/20,5,11,2020,$40.00 ,ACH Deposit VENMO  - CASHOUT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/5/20,5,11,2020,($1.81),PoS Withdrawal 100418 CHEVRON/HOLIDAY OIL CHEWEST VALLEY CUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/20,31,10,2020,($8.06),PoS Withdrawal 372071843885 TACO BELL 033167       WEST VALLEY CUTUS,Fast Food,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10/31/20,31,10,2020,($8.11),PoS Withdrawal 984235548885 RANCHERITOS            SALT LAKE CITUTUS,Fast Food,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10/29/20,29,10,2020,($24.58),PoS Withdrawal 372022209889 PIZZA HUT 022549       https://ipchaUTUS,Fast Food,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10/29/20,29,10,2020,($4.42),PoS Withdrawal 100418 CHEVRON/HOLIDAY OIL CHEWEST VALLEY CUTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/28/20,28,10,2020,($10.02),PoS Withdrawal ARBYS #155 WEST 4663 S 2700 W          TAYLORSVILLE UTUS,Fast Food,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10/28/20,28,10,2020,($9.06),PoS Withdrawal MCDONALD'S F332 3464 WEST 3500 SOUTH   WEST VALLEY  UTUS,Fast Food,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10/27/20,27,10,2020,($5.62),PoS Withdrawal 3-8016303714 ARCTIC CIRCLE 118      WEST JORDAN  UTUS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/27/20,27,10,2020,($100.00),ACH Withdrawal LINCOLN HERITAGE 800-930-7459 - INS PREM,Kathy’s Life Insurance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/27/20,27,10,2020,($150.00),ACH Withdrawal KOHL'S TELECHK 800-697-9263 - CHG PYMT,Shopping,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/27/20,27,10,2020,($179.00),ACH Withdrawal ROCKYMTN/PACIFIC  - POWER BILL,Utilities,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
